CCD,PDB,INF_WC,INF_all,TP_WC,FP_WC,FN_WC,TP_all,FP_all,FN_all,note,af3_path,exp_path
OMC,3ZD4,0.9796,0.9645,72,1,2,190,6,8,,../MODNAP_AF3_models/OMC/3ZD4/af_output/omc_3zd4/omc_3zd4_model.cif,../MODNAP/OMC/3ZD4/OMC_3ZD4.pdb
OMC,3ZD5,0.9775,0.9778,65,2,1,176,4,4,,../MODNAP_AF3_models/OMC/3ZD5/af_output/omc_3zd5/omc_3zd5_model.cif,../MODNAP/OMC/3ZD5/OMC_3ZD5.pdb
OMC,3ZP8,0.9542,0.9464,72,1,6,185,7,14,,../MODNAP_AF3_models/OMC/3ZP8/af_output/omc_3zp8/omc_3zp8_model.cif,../MODNAP/OMC/3ZP8/OMC_3ZP8.pdb
OMC,6RAR,0.9567,0.9387,44,3,1,121,13,3,,../MODNAP_AF3_models/OMC/6RAR/af_output/omc_6rar/omc_6rar_model.cif,../MODNAP/OMC/6RAR/OMC_6RAR.pdb
OMC,6RAS,1.0,0.9742,48,0,0,132,3,4,,../MODNAP_AF3_models/OMC/6RAS/af_output/omc_6ras/omc_6ras_model.cif,../MODNAP/OMC/6RAS/OMC_6RAS.pdb
OMC,6RCE,0.9456,0.9434,43,4,1,123,13,2,,../MODNAP_AF3_models/OMC/6RCE/af_output/omc_6rce/omc_6rce_model.cif,../MODNAP/OMC/6RCE/OMC_6RCE.pdb
OMG,1EHZ,0.976,0.9721,61,1,2,139,3,5,,../MODNAP_AF3_models/OMG/1EHZ/af_output/omg_1ehz/omg_1ehz_model.cif,../MODNAP/OMG/1EHZ/OMG_1EHZ.pdb
OMG,1EVV,0.9679,0.9523,60,1,3,139,4,10,,../MODNAP_AF3_models/OMG/1EVV/af_output/omg_1evv/omg_1evv_model.cif,../MODNAP/OMG/1EVV/OMG_1EVV.pdb
OMG,1I7J,0.0,0.0,0,0,0,0,0,0,,../MODNAP_AF3_models/OMG/1I7J/af_output/omg_1i7j/omg_1i7j_model.cif,../MODNAP/OMG/1I7J/OMG_1I7J.pdb
OMG,1JBS,1.0,0.9888,11,0,0,44,0,1,,../MODNAP_AF3_models/OMG/1JBS/af_output/omg_1jbs/omg_1jbs_model.cif,../MODNAP/OMG/1JBS/OMG_1JBS.pdb
OMG,1OB2,0.9531,0.9593,61,3,3,141,4,8,,../MODNAP_AF3_models/OMG/1OB2/af_output/omg_1ob2/omg_1ob2_model.cif,../MODNAP/OMG/1OB2/OMG_1OB2.pdb
OMG,1TN1,0.9443,0.9487,59,2,5,138,4,11,,../MODNAP_AF3_models/OMG/1TN1/af_output/omg_1tn1/omg_1tn1_model.cif,../MODNAP/OMG/1TN1/OMG_1TN1.pdb
OMG,1TN2,0.9443,0.9487,59,2,5,138,4,11,,../MODNAP_AF3_models/OMG/1TN2/af_output/omg_1tn2/omg_1tn2_model.cif,../MODNAP/OMG/1TN2/OMG_1TN2.pdb
OMG,1TRA,0.9443,0.9375,59,2,5,135,8,10,,../MODNAP_AF3_models/OMG/1TRA/af_output/omg_1tra/omg_1tra_model.cif,../MODNAP/OMG/1TRA/OMG_1TRA.pdb
OMG,1TTT,0.936,0.9333,58,2,6,132,5,14,,../MODNAP_AF3_models/OMG/1TTT/af_output/omg_1ttt/omg_1ttt_model.cif,../MODNAP/OMG/1TTT/OMG_1TTT.pdb
OMG,310D,0.0,0.0,0,0,0,0,0,0,,../MODNAP_AF3_models/OMG/310D/af_output/omg_310d/omg_310d_model.cif,../MODNAP/OMG/310D/OMG_310D.pdb
OMG,3T3N,0.0,0.0,0,0,0,0,0,0,,../MODNAP_AF3_models/OMG/3T3N/af_output/omg_3t3n/omg_3t3n_model.cif,../MODNAP/OMG/3T3N/OMG_3T3N.pdb
OMG,3T3O,0.0,0.0,0,0,0,0,0,0,,../MODNAP_AF3_models/OMG/3T3O/af_output/omg_3t3o/omg_3t3o_model.cif,../MODNAP/OMG/3T3O/OMG_3T3O.pdb
OMG,4TNA,0.9451,0.9482,60,2,5,137,5,10,,../MODNAP_AF3_models/OMG/4TNA/af_output/omg_4tna/omg_4tna_model.cif,../MODNAP/OMG/4TNA/OMG_4TNA.pdb
OMG,4TRA,0.9756,0.9552,60,2,1,138,4,9,,../MODNAP_AF3_models/OMG/4TRA/af_output/omg_4tra/omg_4tra_model.cif,../MODNAP/OMG/4TRA/OMG_4TRA.pdb
OMG,4Y27,0.9565,0.9744,22,1,1,57,1,2,,../MODNAP_AF3_models/OMG/4Y27/af_output/omg_4y27/omg_4y27_model.cif,../MODNAP/OMG/4Y27/OMG_4Y27.pdb
OMG,6TNA,0.9346,0.947,57,5,3,134,8,7,,../MODNAP_AF3_models/OMG/6TNA/af_output/omg_6tna/omg_6tna_model.cif,../MODNAP/OMG/6TNA/OMG_6TNA.pdb
OMG,7EEN,1.0,0.9129,4,0,0,20,4,0,,../MODNAP_AF3_models/OMG/7EEN/af_output/omg_7een/omg_7een_model.cif,../MODNAP/OMG/7EEN/OMG_7EEN.pdb
OMG,7F49,0.0,0.0,0,0,0,0,0,0,,../MODNAP_AF3_models/OMG/7F49/af_output/omg_7f49/omg_7f49_model.cif,../MODNAP/OMG/7F49/OMG_7F49.pdb
OMG,7OW0,0.0,1.0,0,0,0,7,0,0,,../MODNAP_AF3_models/OMG/7OW0/af_output/omg_7ow0/omg_7ow0_model.cif,../MODNAP/OMG/7OW0/OMG_7OW0.pdb
OMG,7OXS,0.0,0.7143,0,1,1,5,2,2,,../MODNAP_AF3_models/OMG/7OXS/af_output/omg_7oxs/omg_7oxs_model.cif,../MODNAP/OMG/7OXS/OMG_7OXS.pdb
OMG,8CLM,1.0,1.0,2,0,0,7,0,0,,../MODNAP_AF3_models/OMG/8CLM/af_output/omg_8clm/omg_8clm_model.cif,../MODNAP/OMG/8CLM/OMG_8CLM.pdb
OMU,2DPC,0.977,0.908,21,1,0,64,8,5,,../MODNAP_AF3_models/OMU/2DPC/af_output/omu_2dpc/omu_2dpc_model.cif,../MODNAP/OMU/2DPC/OMU_2DPC.pdb
OMU,2DQO,0.0,0.8454,0,0,0,24,2,7,,../MODNAP_AF3_models/OMU/2DQO/af_output/omu_2dqo/omu_2dqo_model.cif,../MODNAP/OMU/2DQO/OMU_2DQO.pdb
OMU,2DQP,0.0,0.9456,0,0,0,26,1,2,,../MODNAP_AF3_models/OMU/2DQP/af_output/omu_2dqp/omu_2dqp_model.cif,../MODNAP/OMU/2DQP/OMU_2DQP.pdb
OMU,2DQQ,0.0,0.9186,0,0,0,27,0,5,,../MODNAP_AF3_models/OMU/2DQQ/af_output/omu_2dqq/omu_2dqq_model.cif,../MODNAP/OMU/2DQQ/OMU_2DQQ.pdb
OMU,3DVV,0.4348,0.6096,15,20,19,56,41,31,,../MODNAP_AF3_models/OMU/3DVV/af_output/omu_3dvv/omu_3dvv_model.cif,../MODNAP/OMU/3DVV/OMU_3DVV.pdb
OMU,3DW4,0.9759,0.9747,20,1,0,57,3,0,,../MODNAP_AF3_models/OMU/3DW4/af_output/omu_3dw4/omu_3dw4_model.cif,../MODNAP/OMU/3DW4/OMU_3DW4.pdb
OMU,3DW5,0.977,0.9913,21,0,1,57,0,1,,../MODNAP_AF3_models/OMU/3DW5/af_output/omu_3dw5/omu_3dw5_model.cif,../MODNAP/OMU/3DW5/OMU_3DW5.pdb
OMU,3MJ0,1.0,1.0,2,0,0,6,0,0,,../MODNAP_AF3_models/OMU/3MJ0/af_output/omu_3mj0/omu_3mj0_model.cif,../MODNAP/OMU/3MJ0/OMU_3MJ0.pdb
OMU,5D99,0.9759,0.9662,20,1,0,57,3,1,,../MODNAP_AF3_models/OMU/5D99/af_output/omu_5d99/omu_5d99_model.cif,../MODNAP/OMU/5D99/OMU_5D99.pdb
P,2R8G,0.8861,0.8849,35,5,4,73,10,9,,../MODNAP_AF3_models/P/2R8G/af_output/p_2r8g/p_2r8g_model.cif,../MODNAP/P/2R8G/P_2R8G.pdb
P,2R8H,0.973,0.9635,36,1,1,79,2,4,,../MODNAP_AF3_models/P/2R8H/af_output/p_2r8h/p_2r8h_model.cif,../MODNAP/P/2R8H/P_2R8H.pdb
P,2R8I,0.959,0.9756,35,2,1,80,2,2,,../MODNAP_AF3_models/P/2R8I/af_output/p_2r8i/p_2r8i_model.cif,../MODNAP/P/2R8I/P_2R8I.pdb
P2T,1Y8V,1.0,0.9475,8,0,0,27,2,1,,../MODNAP_AF3_models/P2T/1Y8V/af_output/p2t_1y8v/p2t_1y8v_model.cif,../MODNAP/P2T/1Y8V/P2T_1Y8V.pdb
P2U,1EMH,0.9733,0.9671,18,0,1,44,2,1,,../MODNAP_AF3_models/P2U/1EMH/af_output/p2u_1emh/p2u_1emh_model.cif,../MODNAP/P2U/1EMH/P2U_1EMH.pdb
P2U,7KZ0,0.9405,0.9652,23,0,3,69,1,4,,../MODNAP_AF3_models/P2U/7KZ0/af_output/p2u_7kz0/p2u_7kz0_model.cif,../MODNAP/P2U/7KZ0/P2U_7KZ0.pdb
PGN,3ULD,1.0,0.9333,3,0,0,14,1,1,,../MODNAP_AF3_models/PGN/3ULD/af_output/pgn_3uld/pgn_3uld_model.cif,../MODNAP/PGN/3ULD/PGN_3ULD.pdb
PGP,1DUH,0.9724,0.9621,88,3,2,215,5,12,,../MODNAP_AF3_models/PGP/1DUH/af_output/pgp_1duh/pgp_1duh_model.cif,../MODNAP/PGP/1DUH/PGP_1DUH.pdb
PST,8H0L,0.9089,0.9402,19,4,0,55,4,3,,../MODNAP_AF3_models/PST/8H0L/af_output/pst_8h0l/pst_8h0l_model.cif,../MODNAP/PST/8H0L/PST_8H0L.pdb
PSU,3CGP,1.0,0.9877,19,0,0,40,0,1,,../MODNAP_AF3_models/PSU/3CGP/af_output/psu_3cgp/psu_3cgp_model.cif,../MODNAP/PSU/3CGP/PSU_3CGP.pdb
PSU,3CGQ,1.0,0.9527,19,0,0,40,3,1,,../MODNAP_AF3_models/PSU/3CGQ/af_output/psu_3cgq/psu_3cgq_model.cif,../MODNAP/PSU/3CGQ/PSU_3CGQ.pdb
PSU,3CGR,0.9747,0.9412,19,0,1,40,2,3,,../MODNAP_AF3_models/PSU/3CGR/af_output/psu_3cgr/psu_3cgr_model.cif,../MODNAP/PSU/3CGR/PSU_3CGR.pdb
PSU,3CGS,1.0,0.9545,20,0,0,41,0,4,,../MODNAP_AF3_models/PSU/3CGS/af_output/psu_3cgs/psu_3cgs_model.cif,../MODNAP/PSU/3CGS/PSU_3CGS.pdb
PSU,4PCJ,0.9871,0.9694,38,0,1,78,0,5,,../MODNAP_AF3_models/PSU/4PCJ/af_output/psu_4pcj/psu_4pcj_model.cif,../MODNAP/PSU/4PCJ/PSU_4PCJ.pdb
S2M,2AXB,1.0,0.9655,8,0,0,28,1,1,,../MODNAP_AF3_models/S2M/2AXB/af_output/s2m_2axb/s2m_2axb_model.cif,../MODNAP/S2M/2AXB/S2M_2AXB.pdb
S6G,6IYQ,0.8686,0.9077,13,3,1,43,8,1,,../MODNAP_AF3_models/S6G/6IYQ/af_output/s6g_6iyq/s6g_6iyq_model.cif,../MODNAP/S6G/6IYQ/S6G_6IYQ.pdb
SC,1D97,0.0,0.6742,0,0,0,5,0,6,,../MODNAP_AF3_models/SC/1D97/af_output/sc_1d97/sc_1d97_model.cif,../MODNAP/SC/1D97/SC_1D97.pdb
SC,7LYT,0.9497,0.9118,56,1,5,200,11,28,,../MODNAP_AF3_models/SC/7LYT/af_output/sc_7lyt/sc_7lyt_model.cif,../MODNAP/SC/7LYT/SC_7LYT.pdb
SC,9IZR,0.7285,0.7643,53,14,26,174,35,74,,../MODNAP_AF3_models/SC/9IZR/af_output/sc_9izr/sc_9izr_model.cif,../MODNAP/SC/9IZR/SC_9IZR.pdb
SC,9IZS,0.7871,0.8254,61,17,16,208,45,43,,../MODNAP_AF3_models/SC/9IZS/af_output/sc_9izs/sc_9izs_model.cif,../MODNAP/SC/9IZS/SC_9IZS.pdb
SMT,1MLX,1.0,0.9286,8,0,0,26,2,2,,../MODNAP_AF3_models/SMT/1MLX/af_output/smt_1mlx/smt_1mlx_model.cif,../MODNAP/SMT/1MLX/SMT_1MLX.pdb
SRA,8G90,0.0,0.7071,0,0,0,1,1,0,,../MODNAP_AF3_models/SRA/8G90/af_output/sra_8g90/sra_8g90_model.cif,../MODNAP/SRA/8G90/SRA_8G90.pdb
SRA,8G91,0.0,0.7071,0,0,0,1,1,0,,../MODNAP_AF3_models/SRA/8G91/af_output/sra_8g91/sra_8g91_model.cif,../MODNAP/SRA/8G91/SRA_8G91.pdb
SSU,357D,0.9512,0.9528,57,6,0,131,8,5,,../MODNAP_AF3_models/SSU/357D/af_output/ssu_357d/ssu_357d_model.cif,../MODNAP/SSU/357D/SSU_357D.pdb
SSU,3IEM,0.0,0.0,0,0,0,0,0,0,,../MODNAP_AF3_models/SSU/3IEM/af_output/ssu_3iem/ssu_3iem_model.cif,../MODNAP/SSU/3IEM/SSU_3IEM.pdb
SSU,7EZ2,0.9053,0.8916,559,55,62,1271,155,154,,../MODNAP_AF3_models/SSU/7EZ2/af_output/ssu_7ez2/ssu_7ez2_model.cif,../MODNAP/SSU/7EZ2/SSU_7EZ2.pdb
SSU,7YG9,0.8829,0.8656,561,62,87,1288,159,242,,../MODNAP_AF3_models/SSU/7YG9/af_output/ssu_7yg9/ssu_7yg9_model.cif,../MODNAP/SSU/7YG9/SSU_7YG9.pdb
SSU,7YGA,0.8711,0.8603,558,59,107,1278,153,264,,../MODNAP_AF3_models/SSU/7YGA/af_output/ssu_7yga/ssu_7yga_model.cif,../MODNAP/SSU/7YGA/SSU_7YGA.pdb
SSU,7YGB,0.8908,0.8737,570,56,84,1300,150,227,,../MODNAP_AF3_models/SSU/7YGB/af_output/ssu_7ygb/ssu_7ygb_model.cif,../MODNAP/SSU/7YGB/SSU_7YGB.pdb
SSU,7YGC,0.8813,0.8626,553,67,82,1262,188,214,,../MODNAP_AF3_models/SSU/7YGC/af_output/ssu_7ygc/ssu_7ygc_model.cif,../MODNAP/SSU/7YGC/SSU_7YGC.pdb
T32,290D,0.875,0.9009,14,2,2,50,5,6,,../MODNAP_AF3_models/T32/290D/af_output/t32_290d/t32_290d_model.cif,../MODNAP/T32/290D/T32_290D.pdb
T38,410D,1.0,0.9826,8,0,0,28,0,1,,../MODNAP_AF3_models/T38/410D/af_output/t38_410d/t38_410d_model.cif,../MODNAP/T38/410D/T38_410D.pdb
T39,411D,1.0,0.9475,8,0,0,27,2,1,,../MODNAP_AF3_models/T39/411D/af_output/t39_411d/t39_411d_model.cif,../MODNAP/T39/411D/T39_411D.pdb
T48,291D,0.9412,0.9138,16,1,1,53,5,5,,../MODNAP_AF3_models/T48/291D/af_output/t48_291d/t48_291d_model.cif,../MODNAP/T48/291D/T48_291D.pdb
T49,233D,0.9075,0.9292,14,0,3,52,2,6,,../MODNAP_AF3_models/T49/233D/af_output/t49_233d/t49_233d_model.cif,../MODNAP/T49/233D/T49_233D.pdb
T5O,3IJK,1.0,1.0,6,0,0,19,0,0,,../MODNAP_AF3_models/T5O/3IJK/af_output/t5o_3ijk/t5o_3ijk_model.cif,../MODNAP/T5O/3IJK/T5O_3IJK.pdb
T5O,3LTR,1.0,1.0,6,0,0,20,0,0,,../MODNAP_AF3_models/T5O/3LTR/af_output/t5o_3ltr/t5o_3ltr_model.cif,../MODNAP/T5O/3LTR/T5O_3LTR.pdb
TCP,1TEZ,0.9682,0.9379,15,0,1,52,1,6,,../MODNAP_AF3_models/TCP/1TEZ/af_output/tcp_1tez/tcp_1tez_model.cif,../MODNAP/TCP/1TEZ/TCP_1TEZ.pdb
TDY,2WQ6,0.9493,0.931,28,1,2,74,4,7,,../MODNAP_AF3_models/TDY/2WQ6/af_output/tdy_2wq6/tdy_2wq6_model.cif,../MODNAP/TDY/2WQ6/TDY_2WQ6.pdb
TDY,2WQ7,0.9832,0.9561,29,0,1,76,2,5,,../MODNAP_AF3_models/TDY/2WQ7/af_output/tdy_2wq7/tdy_2wq7_model.cif,../MODNAP/TDY/2WQ7/TDY_2WQ7.pdb
TFE,1Y8L,0.9428,0.9493,8,1,0,28,2,1,,../MODNAP_AF3_models/TFE/1Y8L/af_output/tfe_1y8l/tfe_1y8l_model.cif,../MODNAP/TFE/1Y8L/TFE_1Y8L.pdb
U23,7JJU,0.9608,0.9306,110,3,6,275,19,22,,../MODNAP_AF3_models/U23/7JJU/af_output/u23_7jju/u23_7jju_model.cif,../MODNAP/U23/7JJU/U23_7JJU.pdb
U31,1D9H,1.0,1.0,8,0,0,28,0,0,,../MODNAP_AF3_models/U31/1D9H/af_output/u31_1d9h/u31_1d9h_model.cif,../MODNAP/U31/1D9H/U31_1D9H.pdb
U33,2GRB,0.5893,0.4811,5,3,4,19,21,20,,../MODNAP_AF3_models/U33/2GRB/af_output/u33_2grb/u33_2grb_model.cif,../MODNAP/U33/2GRB/U33_2GRB.pdb
U36,468D,0.0,0.0,0,0,0,0,0,0,,../MODNAP_AF3_models/U36/468D/af_output/u36_468d/u36_468d_model.cif,../MODNAP/U36/468D/U36_468D.pdb
U36,469D,0.0,0.0,0,0,0,0,0,0,,../MODNAP_AF3_models/U36/469D/af_output/u36_469d/u36_469d_model.cif,../MODNAP/U36/469D/U36_469D.pdb
U36,470D,0.0,0.0,0,0,0,0,0,0,,../MODNAP_AF3_models/U36/470D/af_output/u36_470d/u36_470d_model.cif,../MODNAP/U36/470D/U36_470D.pdb
U36,471D,0.0,0.0,0,0,0,0,0,0,,../MODNAP_AF3_models/U36/471D/af_output/u36_471d/u36_471d_model.cif,../MODNAP/U36/471D/U36_471D.pdb
U37,6WRE,0.0,0.0,0,0,0,0,0,0,,../MODNAP_AF3_models/U37/6WRE/af_output/u37_6wre/u37_6wre_model.cif,../MODNAP/U37/6WRE/U37_6WRE.pdb
UCL,1IDW,0.9535,0.9535,20,0,2,30,0,3,,../MODNAP_AF3_models/UCL/1IDW/af_output/ucl_1idw/ucl_1idw_model.cif,../MODNAP/UCL/1IDW/UCL_1IDW.pdb
UCL,4GQD,0.879,0.7851,17,5,0,43,17,7,,../MODNAP_AF3_models/UCL/4GQD/af_output/ucl_4gqd/ucl_4gqd_model.cif,../MODNAP/UCL/4GQD/UCL_4GQD.pdb
UCL,4GSG,0.7582,0.6899,13,8,1,33,19,11,,../MODNAP_AF3_models/UCL/4GSG/af_output/ucl_4gsg/ucl_4gsg_model.cif,../MODNAP/UCL/4GSG/UCL_4GSG.pdb
UCL,4HTU,1.0,0.9781,21,0,0,67,1,2,,../MODNAP_AF3_models/UCL/4HTU/af_output/ucl_4htu/ucl_4htu_model.cif,../MODNAP/UCL/4HTU/UCL_4HTU.pdb
UCL,4HUE,0.9583,0.9014,23,1,1,59,4,9,,../MODNAP_AF3_models/UCL/4HUE/af_output/ucl_4hue/ucl_4hue_model.cif,../MODNAP/UCL/4HUE/UCL_4HUE.pdb
UCL,4HUF,0.9258,0.8813,18,0,3,58,3,13,,../MODNAP_AF3_models/UCL/4HUF/af_output/ucl_4huf/ucl_4huf_model.cif,../MODNAP/UCL/4HUF/UCL_4HUF.pdb
UCL,4HUG,0.8944,0.8734,12,0,3,44,3,10,,../MODNAP_AF3_models/UCL/4HUG/af_output/ucl_4hug/ucl_4hug_model.cif,../MODNAP/UCL/4HUG/UCL_4HUG.pdb
UD5,1ZL3,0.95,0.973,19,1,1,36,1,1,,../MODNAP_AF3_models/UD5/1ZL3/af_output/ud5_1zl3/ud5_1zl3_model.cif,../MODNAP/UD5/1ZL3/UD5_1ZL3.pdb
UFP,1DNF,1.0,1.0,9,0,0,20,0,0,,../MODNAP_AF3_models/UFP/1DNF/af_output/ufp_1dnf/ufp_1dnf_model.cif,../MODNAP/UFP/1DNF/UFP_1DNF.pdb
UFP,1ICG,0.9258,0.9211,18,0,3,28,0,5,,../MODNAP_AF3_models/UFP/1ICG/af_output/ufp_1icg/ufp_1icg_model.cif,../MODNAP/UFP/1ICG/UFP_1ICG.pdb
UFP,1ID9,0.9487,0.9354,18,0,2,28,0,4,,../MODNAP_AF3_models/UFP/1ID9/af_output/ufp_1id9/ufp_1id9_model.cif,../MODNAP/UFP/1ID9/UFP_1ID9.pdb
UFP,4GSI,0.379,0.4152,18,29,30,60,84,85,,../MODNAP_AF3_models/UFP/4GSI/af_output/ufp_4gsi/ufp_4gsi_model.cif,../MODNAP/UFP/4GSI/UFP_4GSI.pdb
UFP,9KCC,0.9428,0.9087,16,0,2,34,1,6,,../MODNAP_AF3_models/UFP/9KCC/af_output/ufp_9kcc/ufp_9kcc_model.cif,../MODNAP/UFP/9KCC/UFP_9KCC.pdb
UFR,1G75,1.0,0.9723,22,0,0,70,3,1,,../MODNAP_AF3_models/UFR/1G75/af_output/ufr_1g75/ufr_1g75_model.cif,../MODNAP/UFR/1G75/UFR_1G75.pdb
UFR,1G8N,1.0,0.9793,22,0,0,71,2,1,,../MODNAP_AF3_models/UFR/1G8N/af_output/ufr_1g8n/ufr_1g8n_model.cif,../MODNAP/UFR/1G8N/UFR_1G8N.pdb
UFR,1G8U,0.977,0.9652,21,1,0,69,4,1,,../MODNAP_AF3_models/UFR/1G8U/af_output/ufr_1g8u/ufr_1g8u_model.cif,../MODNAP/UFR/1G8U/UFR_1G8U.pdb
UFR,1G8V,0.978,0.9513,22,0,1,68,5,2,,../MODNAP_AF3_models/UFR/1G8V/af_output/ufr_1g8v/ufr_1g8v_model.cif,../MODNAP/UFR/1G8V/UFR_1G8V.pdb
UFR,3AJJ,1.0,0.9933,24,0,0,74,1,0,,../MODNAP_AF3_models/UFR/3AJJ/af_output/ufr_3ajj/ufr_3ajj_model.cif,../MODNAP/UFR/3AJJ/UFR_3AJJ.pdb
UFR,3AJK,0.9798,0.9453,24,0,1,69,5,3,,../MODNAP_AF3_models/UFR/3AJK/af_output/ufr_3ajk/ufr_3ajk_model.cif,../MODNAP/UFR/3AJK/UFR_3AJK.pdb
UFR,3AJL,1.0,0.9727,24,0,0,71,1,3,,../MODNAP_AF3_models/UFR/3AJL/af_output/ufr_3ajl/ufr_3ajl_model.cif,../MODNAP/UFR/3AJL/UFR_3AJL.pdb
UMS,1MA8,1.0,0.9826,8,0,0,28,1,0,,../MODNAP_AF3_models/UMS/1MA8/af_output/ums_1ma8/ums_1ma8_model.cif,../MODNAP/UMS/1MA8/UMS_1MA8.pdb
UMS,1YLS,0.9374,0.957,37,1,4,100,3,6,,../MODNAP_AF3_models/UMS/1YLS/af_output/ums_1yls/ums_1yls_model.cif,../MODNAP/UMS/1YLS/UMS_1YLS.pdb
UMS,1Z7I,1.0,0.9813,8,0,0,26,1,0,,../MODNAP_AF3_models/UMS/1Z7I/af_output/ums_1z7i/ums_1z7i_model.cif,../MODNAP/UMS/1Z7I/UMS_1Z7I.pdb
UMS,3BM0,1.0,1.0,6,0,0,19,0,0,,../MODNAP_AF3_models/UMS/3BM0/af_output/ums_3bm0/ums_3bm0_model.cif,../MODNAP/UMS/3BM0/UMS_3BM0.pdb
UMS,3C3Z,0.4348,0.6287,15,19,20,55,31,34,,../MODNAP_AF3_models/UMS/3C3Z/af_output/ums_3c3z/ums_3c3z_model.cif,../MODNAP/UMS/3C3Z/UMS_3C3Z.pdb
UMS,3C5D,0.418,0.6024,14,20,19,53,33,37,,../MODNAP_AF3_models/UMS/3C5D/af_output/ums_3c5d/ums_3c5d_model.cif,../MODNAP/UMS/3C5D/UMS_3C5D.pdb
UMS,3C7R,0.4348,0.6292,15,20,19,56,33,33,,../MODNAP_AF3_models/UMS/3C7R/af_output/ums_3c7r/ums_3c7r_model.cif,../MODNAP/UMS/3C7R/UMS_3C7R.pdb
UMS,3DW6,1.0,0.9829,20,0,0,57,2,0,,../MODNAP_AF3_models/UMS/3DW6/af_output/ums_3dw6/ums_3dw6_model.cif,../MODNAP/UMS/3DW6/UMS_3DW6.pdb
UMS,3DW7,0.9555,0.9576,21,0,2,56,1,4,,../MODNAP_AF3_models/UMS/3DW7/af_output/ums_3dw7/ums_3dw7_model.cif,../MODNAP/UMS/3DW7/UMS_3DW7.pdb
UMS,3FA1,0.0,0.2767,0,4,6,4,7,15,,../MODNAP_AF3_models/UMS/3FA1/af_output/ums_3fa1/ums_3fa1_model.cif,../MODNAP/UMS/3FA1/UMS_3FA1.pdb
UMS,3HGD,1.0,1.0,6,0,0,22,0,0,,../MODNAP_AF3_models/UMS/3HGD/af_output/ums_3hgd/ums_3hgd_model.cif,../MODNAP/UMS/3HGD/UMS_3HGD.pdb
UMS,3K18,1.0,1.0,6,0,0,19,0,0,,../MODNAP_AF3_models/UMS/3K18/af_output/ums_3k18/ums_3k18_model.cif,../MODNAP/UMS/3K18/UMS_3K18.pdb
UMS,3KQ8,1.0,0.9747,6,0,0,19,1,0,,../MODNAP_AF3_models/UMS/3KQ8/af_output/ums_3kq8/ums_3kq8_model.cif,../MODNAP/UMS/3KQ8/UMS_3KQ8.pdb
UMS,3LTU,1.0,0.9747,6,0,0,19,0,1,,../MODNAP_AF3_models/UMS/3LTU/af_output/ums_3ltu/ums_3ltu_model.cif,../MODNAP/UMS/3LTU/UMS_3LTU.pdb
US2,3HG8,1.0,0.9747,6,0,0,19,1,0,,../MODNAP_AF3_models/US2/3HG8/af_output/us2_3hg8/us2_3hg8_model.cif,../MODNAP/US2/3HG8/US2_3HG8.pdb
US2,3IKI,1.0,0.9747,6,0,0,19,0,1,,../MODNAP_AF3_models/US2/3IKI/af_output/us2_3iki/us2_3iki_model.cif,../MODNAP/US2/3IKI/US2_3IKI.pdb
USM,3EY1,0.0,0.5189,0,7,0,7,19,0,,../MODNAP_AF3_models/USM/3EY1/af_output/usm_3ey1/usm_3ey1_model.cif,../MODNAP/USM/3EY1/USM_3EY1.pdb
USM,3EY2,1.0,0.9475,8,0,0,27,2,1,,../MODNAP_AF3_models/USM/3EY2/af_output/usm_3ey2/usm_3ey2_model.cif,../MODNAP/USM/3EY2/USM_3EY2.pdb
USM,3EY3,0.9258,0.972,12,2,0,52,2,1,,../MODNAP_AF3_models/USM/3EY3/af_output/usm_3ey3/usm_3ey3_model.cif,../MODNAP/USM/3EY3/USM_3EY3.pdb
USM,4OPK,0.5,0.5872,2,6,0,10,19,0,,../MODNAP_AF3_models/USM/4OPK/af_output/usm_4opk/usm_4opk_model.cif,../MODNAP/USM/4OPK/USM_4OPK.pdb
XUA,3IFF,1.0,1.0,10,0,0,37,0,0,,../MODNAP_AF3_models/XUA/3IFF/af_output/xua_3iff/xua_3iff_model.cif,../MODNAP/XUA/3IFF/XUA_3IFF.pdb
XUA,4IUF,0.0,0.9129,0,0,0,5,0,1,,../MODNAP_AF3_models/XUA/4IUF/af_output/xua_4iuf/xua_4iuf_model.cif,../MODNAP/XUA/4IUF/XUA_4IUF.pdb
ZDU,1Z5T,0.9701,0.9739,16,0,1,56,2,1,,../MODNAP_AF3_models/ZDU/1Z5T/af_output/zdu_1z5t/zdu_1z5t_model.cif,../MODNAP/ZDU/1Z5T/ZDU_1Z5T.pdb
ZDU,2QEF,0.9444,0.9273,17,1,1,51,4,4,,../MODNAP_AF3_models/ZDU/2QEF/af_output/zdu_2qef/zdu_2qef_model.cif,../MODNAP/ZDU/2QEF/ZDU_2QEF.pdb
